"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.884111346E2,-9.161417484E-2,-3.150175738E-1,3.210321368E0
1.884210876E2,1.176806968E-2,-1.186279165E0,4.360214918E0
1.884310406E2,2.057672464E-1,-1.530747702E0,4.843059275E0
1.884409946E2,5.777713455E-1,-1.516305518E0,4.396177633E0
1.884509476E2,8.401620050E-1,-1.270533888E0,2.955564029E0
1.884609016E2,9.505365327E-1,-8.842323232E-1,1.036845236E0
1.884708546E2,9.104448062E-1,-5.739685357E-1,-8.765163374E-1
1.884808076E2,6.552430791E-1,-3.290690178E-1,-2.648685780E0
1.884907616E2,2.863726856E-1,-1.615619306E-1,-4.079281933E0
1.885007146E2,-1.047628087E-1,-1.400017847E-1,-4.996865020E0
1.885106686E2,-5.570349991E-1,-2.886787909E-1,-5.360968800E0
1.885206216E2,-1.055217919E0,-5.650442228E-1,-4.952640190E0
1.885305746E2,-1.391152153E0,-8.984916356E-1,-3.959328643E0
1.885405286E2,-1.490958423E0,-1.321659164E0,-2.786852562E0
1.885504816E2,-1.330790030E0,-1.693873763E0,-1.765154538E0
1.885604356E2,-1.006356319E0,-1.866048536E0,-1.234588714E0
1.885703886E2,-5.660290401E-1,-1.834629984E0,-1.161252351E0
1.885803426E2,-1.303217192E-1,-1.482048143E0,-1.318204483E0
1.885902956E2,2.712486065E-1,-8.930496320E-1,-1.627138613E0
1.886002486E2,6.227505402E-1,-3.276326492E-1,-1.953826645E0
1.886102026E2,8.760190317E-1,3.939437293E-2,-2.287026721E0
1.886201556E2,8.657543908E-1,2.334100315E-1,-2.295768893E0
1.886301096E2,5.481907200E-1,2.788049633E-1,-2.069391600E0
1.886400626E2,2.343670014E-2,1.509973276E-1,-1.924862462E0
1.886500156E2,-4.156952618E-1,-1.267066781E-1,-1.975953678E0
1.886599696E2,-6.770276119E-1,-2.455786720E-1,-2.159080871E0
1.886699226E2,-7.785047970E-1,-1.924406379E-1,-2.294203008E0
1.886798766E2,-7.963361004E-1,1.224154066E-1,-2.551762918E0
1.886898296E2,-5.465360676E-1,6.336855644E-1,-2.747967993E0
1.886997826E2,-1.598713544E-1,1.063698428E0,-2.981272482E0
1.887097366E2,-1.560751593E-2,1.400131868E0,-3.267577304E0
1.887196896E2,-1.016356629E-1,1.645591695E0,-3.310782965E0
1.887296436E2,-3.697188975E-1,1.705900170E0,-2.949820894E0
1.887395966E2,-5.835212781E-1,1.495934403E0,-2.200125402E0
1.887495496E2,-9.429154180E-1,1.078469664E0,-1.064327735E0
1.887595036E2,-1.544771518E0,6.309831275E-1,2.862562895E-2
1.887694566E2,-2.114175425E0,3.743950255E-1,1.122885845E0
1.887794106E2,-2.396417162E0,1.438412127E-1,2.367003182E0
1.887893636E2,-2.295070150E0,-1.604068132E-1,3.344366448E0
1.887993176E2,-2.020138164E0,-3.965278331E-1,4.067586917E0
1.888092706E2,-1.492668587E0,-3.440690994E-1,4.713876740E0
1.888192236E2,-8.034809594E-1,-1.237832896E-1,5.343504921E0
1.888291776E2,3.749991160E-2,2.447407660E-1,5.842032681E0
1.888391306E2,8.224293733E-1,5.403910460E-1,6.131003247E0
1.888490846E2,1.476568425E0,8.290733452E-1,6.066970974E0
1.888590376E2,2.421489584E0,2.095331895E0,5.356937730E0
1.888689906E2,3.823486421E0,3.908000030E0,3.867685232E0
1.888789446E2,4.975360131E0,4.521386985E0,2.223526543E0
1.888888976E2,4.686069136E0,2.783329030E0,1.258792094E0
1.888988516E2,2.892488067E0,2.030873944E-1,6.356069595E-1
1.889088046E2,5.464212064E-1,-1.335439736E0,3.060830283E-1
1.889187576E2,-1.140153185E0,-2.121591156E0,1.089353818E-1
1.889287116E2,-2.057536516E0,-3.077144600E0,4.820450431E-1
1.889386646E2,-2.563415541E0,-4.232150078E0,1.664692356E0
1.889486186E2,-2.971098327E0,-4.877040369E0,2.874809888E0
1.889585716E2,-2.893832927E0,-5.039032216E0,3.592207700E0
1.889685256E2,-1.941979748E0,-4.679262977E0,3.515340203E0
1.889784786E2,-5.109144279E-1,-3.681274828E0,2.841334578E0
1.889884316E2,7.909282299E-1,-2.248482021E0,1.727458123E0
1.889983856E2,1.704795192E0,-9.989796911E-1,7.181515181E-1
1.890083386E2,2.206548422E0,-1.592970116E-1,-8.906303465E-2
1.890182926E2,2.257944570E0,2.668482113E-1,-8.277868116E-1
1.890282456E2,1.989954544E0,3.920262811E-1,-1.588406072E0
1.890381986E2,1.453730370E0,3.574856088E-1,-2.380749986E0
1.890481526E2,8.012120935E-1,2.593368781E-1,-3.142428178E0
1.890581056E2,2.346242241E-1,1.403839003E-1,-3.875720476E0
1.890680596E2,-8.289636003E-2,2.951879114E-2,-4.465867088E0
1.890780126E2,-1.847446972E-1,-2.704074115E-2,-4.790047833E0
1.890879656E2,-1.857053399E-1,2.005814239E-2,-4.851782151E0
1.890979196E2,-1.598863196E-1,1.281265283E-1,-4.714714061E0
1.891078726E2,-1.087752686E-1,1.795554212E-1,-4.405026809E0
1.891178266E2,8.970895099E-2,1.270082483E-1,-3.932249018E0
1.891277796E2,4.034211157E-1,3.444945574E-2,-3.495658475E0
1.891377326E2,6.282283580E-1,1.231192651E-1,-3.297764139E0
1.891476866E2,6.891223582E-1,2.784014323E-1,-3.223944211E0
1.891576396E2,7.266699611E-1,3.597674847E-1,-3.128783115E0
1.891675936E2,7.240766479E-1,5.111916590E-1,-3.041292982E0
1.891775466E2,6.248627738E-1,7.047289422E-1,-2.956251077E0
1.891875005E2,4.724941280E-1,7.558511487E-1,-2.868460397E0
1.891974535E2,3.202442172E-1,6.902639540E-1,-2.602081717E0
1.892074065E2,2.330075969E-1,6.752369021E-1,-2.114193551E0
1.892173605E2,2.893188418E-1,7.715072148E-1,-1.698361793E0
1.892273135E2,5.599550621E-1,1.008784595E0,-1.237903501E0
1.892372675E2,1.041922447E0,1.423732253E0,-7.028563714E-1
1.892472205E2,1.476321672E0,1.732050526E0,-2.297119600E-1
1.892571735E2,1.593249321E0,2.010187226E0,1.249374568E-2
1.892671275E2,1.450763347E0,2.252996364E0,4.078023612E-2
1.892770805E2,1.197576278E0,2.271006519E0,9.174281359E-2
1.892870345E2,8.627995735E-1,2.009069384E0,2.940196377E-1
1.892969875E2,3.987451338E-1,1.638876607E0,8.993093687E-1
1.893069405E2,-2.905958006E-1,1.128084751E0,1.950443446E0
1.893168945E2,-9.244287148E-1,4.868746971E-1,3.154974548E0
1.893268475E2,-1.167313282E0,-2.029445761E-1,4.333756852E0
1.893368015E2,-9.864489618E-1,-7.896847464E-1,5.218038876E0
1.893467545E2,-5.374913752E-1,-1.084348601E0,5.659263337E0
1.893567075E2,-1.040457939E-1,-1.033488058E0,5.824050153E0
1.893666615E2,1.917842332E-1,-6.573942697E-1,5.598847566E0
1.893766145E2,3.619477287E-1,-6.419818863E-2,5.109656641E0
1.893865685E2,5.389288035E-1,4.480282813E-1,4.369129583E0
1.893965215E2,4.687971528E-1,7.895612240E-1,3.394420953E0
1.894064755E2,1.517047128E-1,9.968751320E-1,2.269589739E0
1.894164285E2,-2.540393372E-1,7.465950063E-1,1.497002397E0
1.894263815E2,-5.162105434E-1,1.812325488E-1,1.544088855E0
1.894363355E2,-5.711592044E-1,-6.011595502E-1,2.501896108E0
1.894462885E2,-6.389927166E-1,-1.422023697E0,3.797236809E0
1.894562415E2,-5.887335957E-1,-2.130597768E0,4.712178124E0
1.894661955E2,-5.019761913E-1,-2.411856735E0,4.965501140E0
1.894761485E2,-4.386713476E-1,-2.389061949E0,4.189984928E0
1.894861025E2,-3.885718191E-1,-2.009677202E0,2.568652015E0
1.894960555E2,-3.083449506E-1,-1.478524319E0,8.388801491E-1
1.895060095E2,-3.197325858E-1,-1.072503896E0,-5.352348250E-1
1.895159625E2,-4.254979362E-1,-8.784327623E-1,-1.435927060E0
1.895259155E2,-5.729747283E-1,-8.474926592E-1,-2.024402538E0
1.895358695E2,-6.868015252E-1,-8.743629541E-1,-2.429836192E0
1.895458225E2,-6.924282277E-1,-9.356879671E-1,-2.650689620E0
1.895557765E2,-7.179225265E-1,-1.093304635E0,-2.749570715E0
1.895657295E2,-8.416580151E-1,-1.246168686E0,-2.670859006E0
1.895756825E2,-9.776742645E-1,-1.392300984E0,-2.536630324E0
1.895856365E2,-1.030975070E0,-1.515747693E0,-2.462339110E0
1.895955895E2,-8.721701020E-1,-1.478834221E0,-2.496293306E0
1.896055435E2,-5.612289876E-1,-1.223268943E0,-2.511638154E0
1.896154965E2,-1.585462657E-1,-7.821169876E-1,-2.486357718E0
1.896254495E2,2.310529823E-1,-4.612491283E-1,-2.566614845E0
1.896354035E2,5.231525771E-1,-2.596914386E-1,-2.727030283E0
1.896453565E2,7.208309316E-1,-1.031546051E-1,-2.958212818E0
1.896553105E2,7.491941667E-1,1.259575036E-1,-3.185275404E0
1.896652635E2,6.808409467E-1,2.799658549E-1,-3.353329060E0
1.896752165E2,4.665563536E-1,3.267553476E-1,-3.397202473E0
1.896851705E2,3.613569223E-2,3.105699623E-1,-3.425062702E0
1.896951235E2,-5.693357867E-1,3.644269115E-1,-3.372754095E0
1.897050775E2,-1.113518971E0,3.584978349E-1,-3.322011958E0
1.897150305E2,-1.371894055E0,4.859394349E-1,-3.363989704E0
1.897249835E2,-1.339202127E0,9.787693018E-1,-3.306605714E0
1.897349375E2,-9.989432191E-1,1.553913639E0,-3.128331125E0
1.897448905E2,-5.279205430E-1,2.085638966E0,-2.688922225E0
1.897548445E2,-1.620565320E-1,2.489386575E0,-1.897855927E0
1.897647975E2,2.009844250E-2,2.728690308E0,-8.795644909E-1
1.897747505E2,-1.276251204E-1,2.733682660E0,-1.035132587E-1
1.897847045E2,-4.923355214E-1,2.562159267E0,5.472613782E-1
1.897946575E2,-9.381820969E-1,2.296287687E0,1.042593049E0
1.898046115E2,-1.361237066E0,1.980549882E0,1.539147958E0
1.898145645E2,-1.617012844E0,1.586872494E0,2.061012540E0
1.898245185E2,-1.637542126E0,1.137386794E0,2.645171018E0
1.898344715E2,-1.391681033E0,7.019608703E-1,3.273170165E0
1.898444245E2,-8.537857251E-1,3.277767831E-1,3.959699357E0
1.898543785E2,-1.025017361E-1,3.406492822E-2,4.760900633E0
1.898643315E2,6.063878016E-1,-2.630403583E-1,5.499739015E0
1.898742855E2,1.008518400E0,-5.226572449E-1,5.997414835E0
1.898842385E2,1.099344882E0,-6.713506964E-1,6.031908730E0
1.898941915E2,9.975881269E-1,-6.515461770E-1,5.319995021E0
1.899041455E2,9.918685998E-1,-4.992219700E-1,4.028876011E0
1.899140985E2,1.182382142E0,-5.822211497E-1,2.593534842E0
1.899240525E2,9.946789178E-1,-5.792392159E-1,1.035219126E0
1.899340055E2,6.554684892E-1,-4.740242712E-1,-4.493140841E-1
1.899439585E2,2.927256489E-1,-6.217489122E-1,-1.635648651E0
1.899539125E2,-1.804936435E-1,-9.342486750E-1,-2.049061416E0
1.899638655E2,-5.673954247E-1,-1.612681811E0,-1.584200170E0
1.899738195E2,-7.608492024E-1,-2.462689358E0,-4.501192456E-1
1.899837725E2,-8.816375481E-1,-2.875295207E0,5.809951347E-1
1.899937255E2,-9.192292245E-1,-2.887251009E0,1.156361740E0
1.900036795E2,-7.157469238E-1,-2.571950430E0,1.344636821E0
1.900136325E2,-2.097110837E-1,-1.987967660E0,1.249221956E0
1.900235865E2,5.962011845E-1,-1.309499440E0,8.596406883E-1
1.900335395E2,1.445456268E0,-5.548487983E-1,3.076477432E-1
1.900434925E2,2.032161355E0,1.579629694E-1,-1.658942789E-1
1.900534465E2,2.385503334E0,7.657895880E-1,-4.959111303E-1
1.900633995E2,2.513920323E0,1.148656279E0,-6.639922678E-1
1.900733535E2,2.462627670E0,1.273872940E0,-7.486236978E-1
1.900833065E2,2.189708295E0,1.087809933E0,-8.123601025E-1
1.900932595E2,1.757694952E0,7.112357238E-1,-8.949385750E-1
1.901032135E2,1.229329144E0,3.559917913E-1,-1.073995521E0
1.901131665E2,7.218824802E-1,1.220740753E-1,-1.205111146E0
1.901231205E2,2.321764883E-1,2.238270298E-2,-1.313872281E0
1.901330735E2,-8.498566154E-2,-2.962616064E-2,-1.432220510E0
1.901430265E2,-3.323140763E-1,-1.545853253E-1,-1.669756045E0
1.901529805E2,-4.017877690E-1,-1.828159017E-1,-1.972553523E0
1.901629335E2,-2.559824218E-1,-7.783287227E-2,-2.222093976E0
1.901728875E2,-4.171096668E-2,2.248502925E-2,-2.304152631E0
1.901828405E2,1.540327999E-1,9.397659615E-2,-2.396926308E0
1.901927943E2,2.239258660E-1,1.694980641E-1,-2.592816219E0
1.902027483E2,2.226724970E-1,1.865087838E-1,-2.815685767E0
1.902127013E2,1.726988665E-1,1.408459765E-1,-3.080306189E0
1.902226553E2,3.443264499E-2,2.692816763E-1,-3.271386180E0
1.902326083E2,-1.109649321E-1,5.180298315E-1,-3.395792710E0
1.902425613E2,-2.422745932E-1,7.685925970E-1,-3.505910398E0
1.902525153E2,-2.294797159E-1,9.971967289E-1,-3.501976392E0
1.902624683E2,-7.684346857E-2,1.255559022E0,-3.263753809E0
1.902724223E2,2.236999259E-1,1.496736934E0,-2.664723523E0
1.902823753E2,6.811204436E-1,1.705124098E0,-1.521848386E0
1.902923283E2,1.007100670E0,1.907719595E0,-2.578499311E-1
1.903022823E2,1.051656087E0,1.923297747E0,7.708472103E-1
1.903122353E2,7.521986123E-1,1.845169298E0,1.360688598E0
1.903221893E2,4.365476388E-2,1.520548696E0,1.623005801E0
1.903321423E2,-8.431781450E-1,1.122555697E0,1.850652525E0
1.903420953E2,-1.543572546E0,8.057587422E-1,2.312650389E0
1.903520493E2,-1.806225088E0,4.034024777E-1,3.086275612E0
1.903620023E2,-1.626949456E0,4.388825051E-2,3.973839093E0
1.903719563E2,-1.075911654E0,-2.980999710E-1,4.860646530E0
1.903819093E2,-4.073441954E-1,-6.543243353E-1,5.600885906E0
1.903918623E2,7.460881349E-2,-8.978641563E-1,6.034929986E0
1.904018163E2,2.356186345E-1,-9.257245309E-1,6.073392971E0
1.904117693E2,1.851949876E-1,-2.948922615E-1,5.719109589E0
1.904217233E2,1.445069365E-1,5.773455951E-1,4.864931955E0
1.904316763E2,4.505895080E-1,1.282868151E0,4.031677997E0
1.904416293E2,1.059172829E0,1.954921682E0,3.176702802E0
1.904515833E2,1.613395318E0,2.333579328E0,2.473583890E0
1.904615363E2,1.812004914E0,2.042844510E0,2.324964625E0
1.904714903E2,1.749133313E0,8.812397182E-1,2.685498680E0
1.904814433E2,1.218144443E0,-7.980503578E-1,3.172250732E0
1.904913963E2,3.290768384E-1,-2.229117797E0,3.452275059E0
1.905013503E2,-6.192039116E-1,-3.029858751E0,3.469812028E0
1.905113033E2,-1.199163870E0,-3.207435475E0,3.212290125E0
1.905212573E2,-1.031182500E0,-2.973114739E0,2.603144156E0
1.905312103E2,-4.520347935E-1,-2.570447695E0,1.578300914E0
1.905411633E2,-6.957294926E-2,-2.119686864E0,3.744264543E-1
1.905511173E2,-4.485033676E-2,-1.741927643E0,-7.996090794E-1
1.905610703E2,-6.164343048E-2,-1.565654264E0,-1.729387704E0
1.905710243E2,1.687923051E-2,-1.417031783E0,-2.524524833E0
1.905809773E2,2.005594969E-4,-1.177276645E0,-3.275205581E0
1.905909303E2,-1.310083650E-1,-9.161750776E-1,-3.908468392E0
1.906008843E2,-3.775341398E-1,-8.448505948E-1,-4.389589575E0
1.906108373E2,-6.699147664E-1,-8.977007997E-1,-4.664073665E0
1.906207913E2,-9.758913754E-1,-1.006272338E0,-4.620755737E0
1.906307443E2,-1.376958475E0,-1.104687556E0,-4.333149326E0
1.906406973E2,-1.810686221E0,-1.107923405E0,-3.823924670E0
1.906506513E2,-2.102177084E0,-1.082072719E0,-3.169885533E0
1.906606043E2,-2.143407410E0,-1.057483130E0,-2.586598874E0
1.906705583E2,-1.785510303E0,-1.029567061E0,-2.037674548E0
1.906805113E2,-1.094821111E0,-8.235420254E-1,-1.574285046E0
1.906904643E2,-3.159081779E-1,-4.628342354E-1,-1.256617514E0
1.907004183E2,4.363322055E-1,-4.768192403E-2,-1.245929974E0
1.907103713E2,8.960491075E-1,3.763892915E-1,-1.570836359E0
1.907203253E2,8.295820530E-1,7.259852522E-1,-1.985723206E0
1.907302783E2,3.243037563E-1,7.778445733E-1,-2.149916530E0
1.907402313E2,-3.050599300E-1,4.760143711E-1,-2.059793395E0
1.907501853E2,-8.495220085E-1,8.618942052E-2,-1.697996927E0
1.907601383E2,-1.038319612E0,-2.200339410E-1,-1.325043386E0
1.907700923E2,-1.048195705E0,-3.996099736E-1,-1.429358883E0
1.907800453E2,-1.011465543E0,-2.278635089E-1,-1.920568852E0
1.907899983E2,-9.919249523E-1,2.760676624E-1,-2.581909992E0
1.907999523E2,-8.747482856E-1,9.126562232E-1,-2.983491501E0
1.908099053E2,-6.334996229E-1,1.400172360E0,-2.896228239E0
1.908198593E2,-4.072313441E-1,1.768092617E0,-2.594303750E0
1.908298123E2,-2.403664822E-1,2.015250915E0,-2.196069773E0
1.908397653E2,-1.219839003E-1,2.088583916E0,-1.841463625E0
1.908497193E2,-2.380763289E-2,2.089016756E0,-1.514857455E0
1.908596723E2,-8.809744008E-2,1.992556555E0,-1.101761025E0
1.908696263E2,-1.472504683E-1,1.836501386E0,-2.348411375E-1
1.908795793E2,-6.154432017E-2,1.569055004E0,1.084064426E0
1.908895323E2,1.102332078E-1,1.237615672E0,2.500014474E0
1.908994863E2,2.117743469E-1,1.083229444E0,3.849154236E0
1.909094393E2,3.503488628E-1,1.014607398E0,4.859005802E0
1.909193933E2,8.182464945E-1,9.709020925E-1,5.611337804E0
1.909293463E2,1.378931910E0,9.379803680E-1,5.895874427E0
1.909392993E2,1.586902168E0,9.707638058E-1,5.469655675E0
1.909492533E2,1.401493392E0,1.154208941E0,4.409136817E0
1.909592063E2,1.138878272E0,1.573737309E0,3.354894944E0
1.909691603E2,1.150780572E0,1.883367696E0,2.425095270E0
1.909791133E2,1.205409939E0,1.674125230E0,1.483701151E0
1.909890663E2,1.074125183E0,8.666247489E-1,5.919229960E-1
1.909990203E2,8.307561008E-1,-2.526714908E-1,-1.623374176E-1
1.910089733E2,4.717077871E-1,-1.368879670E0,-4.065165585E-1
1.910189273E2,1.754584964E-2,-2.362644814E0,-4.912772119E-2
1.910288803E2,-4.285240164E-1,-3.151172981E0,6.311145437E-1
1.910388333E2,-8.607230079E-1,-3.729568151E0,1.340202878E0
1.910487873E2,-1.365650983E0,-3.982359948E0,1.779428760E0
1.910587403E2,-1.616429146E0,-3.752232836E0,1.980213960E0
1.910686943E2,-1.178088531E0,-2.988891404E0,2.096577644E0
1.910786473E2,1.836499705E-1,-1.951182242E0,2.110501034E0
1.910886003E2,1.850992833E0,-8.265580192E-1,1.929398147E0
1.910985543E2,3.071857547E0,1.494033035E-1,1.520660816E0
1.911085073E2,3.690219314E0,8.140813036E-1,1.005632799E0
1.911184613E2,3.569768718E0,9.885617801E-1,2.696361637E-1
1.911284143E2,2.733630036E0,6.444077499E-1,-5.952775437E-1
1.911383673E2,1.427504146E0,5.259416990E-2,-1.374279281E0
1.911483213E2,1.083470422E-1,-5.467102781E-1,-1.903616604E0
1.911582743E2,-9.053393830E-1,-1.014026039E0,-2.186429468E0
1.911682283E2,-1.663693067E0,-1.401598203E0,-2.353959798E0
1.911781813E2,-2.236670792E0,-1.661690980E0,-2.442314150E0
1.911881343E2,-2.511746328E0,-1.783952459E0,-2.476365995E0
1.911980883E2,-2.509158058E0,-1.785210780E0,-2.677275741E0
1.912080413E2,-2.210178373E0,-1.561407870E0,-2.924592497E0
1.912179943E2,-1.749468797E0,-1.131070997E0,-3.164716594E0
1.912279483E2,-1.136414548E0,-6.122381967E-1,-3.413900952E0
1.912379013E2,-5.102358219E-1,-9.054581545E-2,-3.551599372E0
1.912478553E2,-9.096551763E-2,3.224716774E-1,-3.588703464E0
1.912578083E2,4.240696806E-2,6.227421349E-1,-3.432695657E0
1.912677613E2,-2.073438019E-1,7.766632164E-1,-3.088122162E0
1.912777153E2,-7.223308155E-1,7.997981637E-1,-2.726473628E0
1.912876683E2,-1.179181814E0,6.558599603E-1,-2.243059167E0
1.912976223E2,-1.131163822E0,4.580490933E-1,-1.843813621E0
1.913075753E2,-5.495461777E-1,5.366412997E-1,-1.416119033E0
1.913175283E2,2.990135253E-1,9.018526883E-1,-1.021852975E0
1.913274823E2,9.745108478E-1,1.364354363E0,-7.463690114E-1
1.913374353E2,1.380720866E0,1.951897064E0,-5.319329023E-1
1.913473893E2,1.461102101E0,2.353410745E0,-3.589675856E-1
1.913573423E2,1.353300056E0,2.613816494E0,2.152769387E-2
1.913672953E2,1.101594964E0,2.619610500E0,4.884962761E-1
1.913772493E2,8.201572184E-1,2.479605938E0,8.714193195E-1
1.913872023E2,6.268534584E-1,2.192661138E0,1.054925997E0
1.913971563E2,6.241016856E-1,1.768638016E0,1.212817776E0
1.914071093E2,7.233519586E-1,1.366792214E0,1.544280059E0
1.914170623E2,8.035280295E-1,1.007624069E0,1.984184219E0
1.914270163E2,8.410641573E-1,6.084799719E-1,2.739503564E0
1.914369693E2,6.685210826E-1,1.283039913E-2,3.786142886E0
1.914469233E2,2.970160799E-1,-7.431686841E-1,4.605426092E0
1.914568763E2,-1.399526955E-1,-1.262075744E0,4.982612432E0
1.914668293E2,-2.353818223E-1,-1.286940005E0,4.815627063E0
1.914767833E2,1.943223450E-1,-5.759463564E-1,4.053616750E0
1.914867363E2,9.227899595E-1,3.570782040E-1,2.883515807E0
1.914966903E2,1.335866729E0,1.062568015E0,1.448646508E0
1.915066433E2,1.262657396E0,1.334760728E0,1.034009922E-1
1.915165963E2,7.993278283E-1,9.557817775E-1,-5.116886723E-1
1.915265503E2,3.002891685E-1,-2.588854730E-2,1.232411796E-1
1.915365033E2,-2.448895045E-1,-1.277555078E0,1.889272799E0
1.915464573E2,-9.470306153E-1,-2.315103296E0,3.833523459E0
1.915564103E2,-1.433756135E0,-3.160101387E0,5.205986595E0
1.915663633E2,-1.557482341E0,-3.539508500E0,5.492884909E0
1.915763173E2,-1.488665583E0,-3.250207272E0,4.682155595E0
1.915862703E2,-1.383741245E0,-2.509347508E0,3.111140311E0
1.915962233E2,-1.191164440E0,-1.577005464E0,1.417924068E0
1.916061773E2,-9.628061838E-1,-9.113199882E-1,2.766902447E-2
1.916161303E2,-8.654583024E-1,-5.622963238E-1,-9.930016440E-1
1.916260843E2,-9.330824478E-1,-3.572211684E-1,-1.566667294E0
1.916360373E2,-1.027179204E0,-2.537169729E-1,-1.814974569E0
1.916459903E2,-1.020774383E0,-2.202536501E-1,-1.904061577E0
1.916559443E2,-9.164368866E-1,-2.006143145E-1,-2.006766751E0
1.916658973E2,-6.779584155E-1,-1.047214396E-1,-2.162239537E0
1.916758513E2,-3.717706490E-1,8.735023901E-2,-2.388672963E0
1.916858043E2,-1.455201219E-1,2.238758540E-1,-2.621006230E0
1.916957573E2,-5.580929797E-3,3.650024968E-1,-3.006462872E0
1.917057113E2,1.528479896E-1,3.532941784E-1,-3.328943832E0
1.917156643E2,2.555625917E-1,2.512222584E-1,-3.525093359E0
1.917256183E2,3.575057086E-1,2.010981716E-1,-3.794591528E0
1.917355713E2,3.782674903E-1,1.128651492E-1,-4.075323368E0
1.917455243E2,3.036815768E-1,9.208195210E-3,-4.159187644E0
1.917554783E2,9.782347932E-2,-1.050748307E-1,-3.849986880E0
1.917654313E2,-3.627342157E-2,-3.190972493E-1,-3.239642816E0
1.917753853E2,-2.158360787E-1,-5.101730740E-1,-2.571436459E0
1.917853383E2,-4.752349372E-1,-5.803650241E-1,-1.925763518E0
1.917952913E2,-6.310174799E-1,-3.848077472E-1,-1.495668647E0
1.918052453E2,-6.210247345E-1,-7.894786321E-2,-1.365206741E0
1.918151983E2,-5.396138779E-1,1.749382404E-1,-1.531230243E0
1.918251523E2,-6.433366862E-1,6.113090741E-1,-1.759329541E0
1.918351053E2,-6.861421786E-1,1.138457127E0,-1.956019351E0
1.918450583E2,-6.150975582E-1,1.648232882E0,-1.978572062E0
1.918550123E2,-4.093463185E-1,2.019604020E0,-1.890351611E0
1.918649653E2,-2.042640552E-1,2.178578997E0,-1.366576159E0
1.918749183E2,-2.402084064E-1,2.152635486E0,-6.378090209E-1
1.918848723E2,-4.267509214E-1,1.820674435E0,3.243023676E-1
1.918948253E2,-7.660163138E-1,1.241454807E0,1.399045163E0
1.919047793E2,-1.058650308E0,5.963994051E-1,2.537399817E0
1.919147323E2,-1.031775481E0,5.654571824E-2,3.636636599E0
1.919246853E2,-8.344823121E-1,-2.910358036E-1,4.426289039E0
1.919346393E2,-5.117585100E-1,-3.485219003E-1,4.782751678E0
1.919445923E2,-2.641577429E-2,-1.873374805E-1,4.847139462E0
1.919545463E2,4.079454719E-1,-2.972373605E-2,4.679908510E0
1.919644993E2,6.468800989E-1,8.414143324E-2,4.413330440E0
1.919744523E2,6.455932729E-1,2.752876438E-2,4.204200679E0
1.919844063E2,5.478701830E-1,-6.224171028E-2,3.869276260E0
1.919943593E2,4.282971079E-1,-1.107690686E-1,3.246065982E0
1.920043133E2,2.787155009E-1,-1.930056252E-1,2.324011529E0
1.920142663E2,6.831557862E-3,-3.233038093E-1,1.167748023E0
1.920242193E2,-2.874562478E-1,-5.538943134E-1,-4.934757650E-2
